  0.000288
 0.19993960E+01 -0.27996294E+04  0.99006810E+04
 0.30765160E+01 -0.46439291E+04  0.15521324E+05
 0.43848360E+01 -0.62420770E+04  0.19607684E+05
 0.59194890E+01 -0.76646391E+04  0.22840873E+05
 0.76895290E+01 -0.89327726E+04  0.25472956E+05
 0.96907690E+01 -0.10070825E+05  0.27669909E+05
 0.11923209E+02 -0.11098844E+05  0.29539226E+05
 0.14386849E+02 -0.12033667E+05  0.31154695E+05
 0.17073424E+02 -0.12889847E+05  0.32571167E+05
 0.19998784E+02 -0.13690291E+05  0.33856382E+05
  0.000355
 0.19993960E+01 -0.22015047E+04  0.77375593E+04
 0.30765160E+01 -0.36453443E+04  0.12002665E+05
 0.43848360E+01 -0.48864883E+04  0.15078459E+05
 0.59194890E+01 -0.59849873E+04  0.17497369E+05
 0.76895290E+01 -0.69597266E+04  0.19456941E+05
 0.96907690E+01 -0.78313979E+04  0.21086055E+05
 0.11923209E+02 -0.86164216E+04  0.22467345E+05
 0.14386849E+02 -0.93284428E+04  0.23657498E+05
 0.17073424E+02 -0.99791715E+04  0.24698177E+05
 0.19998784E+02 -0.10586486E+05  0.25640951E+05
  0.0005
 0.19993960E+01 -0.14868289E+04  0.51650570E+04
 0.30765160E+01 -0.24523283E+04  0.78701593E+04
 0.43848360E+01 -0.32712728E+04  0.97942556E+04
 0.59194890E+01 -0.39891165E+04  0.11291928E+05
 0.76895290E+01 -0.46214357E+04  0.12495108E+05
 0.96907690E+01 -0.51832736E+04  0.13488478E+05
 0.11923209E+02 -0.56867855E+04  0.14325801E+05
 0.14386849E+02 -0.61415077E+04  0.15043390E+05
 0.17073424E+02 -0.65555511E+04  0.15668056E+05
 0.19998784E+02 -0.69409229E+04  0.16232427E+05
  0.00075
 0.19993960E+01 -0.93798778E+03  0.31977226E+04
 0.30765160E+01 -0.15355515E+04  0.47660317E+04
 0.43848360E+01 -0.20343064E+04  0.58627340E+04
 0.59194890E+01 -0.24663693E+04  0.67054978E+04
 0.76895290E+01 -0.28434618E+04  0.73754345E+04
 0.96907690E+01 -0.31761005E+04  0.79237495E+04
 0.11923209E+02 -0.34723315E+04  0.83824065E+04
 0.14386849E+02 -0.37384427E+04  0.87728821E+04
 0.17073424E+02 -0.39795919E+04  0.91108322E+04
 0.19998784E+02 -0.42033964E+04  0.94150599E+04
  0.001
 0.19993960E+01 -0.67707904E+03  0.22737592E+04
 0.30765160E+01 -0.11013682E+04  0.33341997E+04
 0.43848360E+01 -0.14514109E+04  0.40663666E+04
 0.59194890E+01 -0.17520224E+04  0.46236588E+04
 0.76895290E+01 -0.20125670E+04  0.50631769E+04
 0.96907690E+01 -0.22411666E+04  0.54204950E+04
 0.11923209E+02 -0.24438397E+04  0.57176618E+04
 0.14386849E+02 -0.26251927E+04  0.59693589E+04
 0.17073424E+02 -0.27890270E+04  0.61861747E+04
 0.19998784E+02 -0.29407001E+04  0.63808970E+04
  0.002
 0.19993960E+01 -0.31029437E+03  0.99610674E+03
 0.30765160E+01 -0.49453528E+03  0.14015725E+04
 0.43848360E+01 -0.64211835E+03  0.16724503E+04
 0.59194890E+01 -0.76614995E+03  0.18734805E+04
 0.76895290E+01 -0.87183416E+03  0.20287183E+04
 0.96907690E+01 -0.96328727E+03  0.21526706E+04
 0.11923209E+02 -0.10434775E+04  0.22541099E+04
 0.14386849E+02 -0.11145042E+04  0.23388215E+04
