  0.000288
 0.19993960E+01 -0.57094728E+01 -0.12067109E+02
 0.30765160E+01 -0.70888999E+01 -0.14091574E+02
 0.43848360E+01 -0.84504368E+01 -0.15894449E+02
 0.59194890E+01 -0.97735846E+01 -0.17512032E+02
 0.76895290E+01 -0.11050327E+02 -0.18973395E+02
 0.96907690E+01 -0.12256914E+02 -0.20332043E+02
 0.11923209E+02 -0.13427914E+02 -0.21562602E+02
 0.14386849E+02 -0.14555801E+02 -0.22691039E+02
 0.17073424E+02 -0.15638038E+02 -0.23737458E+02
 0.19998784E+02 -0.16677088E+02 -0.24712398E+02
  0.000355
 0.19993960E+01 -0.54302516E+01 -0.11356028E+02
 0.30765160E+01 -0.67248450E+01 -0.13212310E+02
 0.43848360E+01 -0.79932084E+01 -0.14852349E+02
 0.59194890E+01 -0.92185643E+01 -0.16314815E+02
 0.76895290E+01 -0.10393867E+02 -0.17630979E+02
 0.96907690E+01 -0.11516335E+02 -0.18827678E+02
 0.11923209E+02 -0.12588337E+02 -0.19922783E+02
 0.14386849E+02 -0.13616948E+02 -0.20925192E+02
 0.17073424E+02 -0.14601777E+02 -0.21851378E+02
 0.19998784E+02 -0.15545287E+02 -0.22712091E+02
  0.0005
 0.19993960E+01 -0.50075271E+01 -0.10265135E+02
 0.30765160E+01 -0.61743604E+01 -0.11865830E+02
 0.43848360E+01 -0.73032630E+01 -0.13261012E+02
 0.59194890E+01 -0.83828910E+01 -0.14491894E+02
 0.76895290E+01 -0.94102936E+01 -0.15589676E+02
 0.96907690E+01 -0.10386643E+02 -0.16578193E+02
 0.11923209E+02 -0.11314378E+02 -0.17475766E+02
 0.14386849E+02 -0.12197182E+02 -0.18296738E+02
 0.17073424E+02 -0.13038397E+02 -0.19052381E+02
 0.19998784E+02 -0.13841240E+02 -0.19751734E+02
  0.00075
 0.19993960E+01 -0.45579603E+01 -0.90808926E+01
 0.30765160E+01 -0.55859915E+01 -0.10414313E+02
 0.43848360E+01 -0.65648886E+01 -0.11558435E+02
 0.59194890E+01 -0.74895466E+01 -0.12555343E+02
 0.76895290E+01 -0.83607023E+01 -0.13435496E+02
 0.96907690E+01 -0.91815439E+01 -0.14221367E+02
 0.11923209E+02 -0.99562111E+01 -0.14929845E+02
 0.14386849E+02 -0.10688745E+02 -0.15573874E+02
 0.17073424E+02 -0.11383035E+02 -0.16163504E+02
 0.19998784E+02 -0.12042446E+02 -0.16706761E+02
  0.001
 0.19993960E+01 -0.42692956E+01 -0.83041716E+01
 0.30765160E+01 -0.52072395E+01 -0.94673753E+01
 0.43848360E+01 -0.60902018E+01 -0.10453586E+02
 0.59194890E+01 -0.69168122E+01 -0.11304811E+02
 0.76895290E+01 -0.76899638E+01 -0.12050497E+02
 0.96907690E+01 -0.84141737E+01 -0.12711995E+02
 0.11923209E+02 -0.90941683E+01 -0.13304970E+02
 0.14386849E+02 -0.97343735E+01 -0.13841321E+02
 0.17073424E+02 -0.10338884E+02 -0.14330223E+02
 0.19998784E+02 -0.10911164E+02 -0.14778897E+02
  0.002
 0.19993960E+01 -0.36682915E+01 -0.66207369E+01
 0.30765160E+01 -0.44148601E+01 -0.74314686E+01
 0.43848360E+01 -0.50970544E+01 -0.80983197E+01
 0.59194890E+01 -0.57213500E+01 -0.86599281E+01
 0.76895290E+01 -0.62947282E+01 -0.91419593E+01
 0.96907690E+01 -0.68238286E+01 -0.95621979E+01
 0.11923209E+02 -0.73143946E+01 -0.99332674E+01
 0.14386849E+02 -0.77713481E+01 -0.10264444E+02
 0.17073424E+02 -0.81987707E+01 -0.10562701E+02
 0.19998784E+02 -0.86001375E+01 -0.10833340E+02
  0.00355
 0.19993960E+01 -0.32513856E+01 -0.53982340E+01
 0.30765160E+01 -0.38584486E+01 -0.59793030E+01
 0.43848360E+01 -0.43994939E+01 -0.64438167E+01
 0.59194890E+01 -0.48850057E+01 -0.68263062E+01
 0.76895290E+01 -0.53239527E+01 -0.71486190E+01
 0.96907690E+01 -0.57237741E+01 -0.74252156E+01
