  0.000288
 0.19993960E+01 -0.47834646E+01 -0.49486676E+01
 0.30765160E+01 -0.68543606E+01 -0.74456539E+01
 0.43848360E+01 -0.93003008E+01 -0.94953843E+01
 0.59194890E+01 -0.11264608E+02 -0.11373761E+02
 0.76895290E+01 -0.13133473E+02 -0.13016242E+02
 0.96907690E+01 -0.14916022E+02 -0.14471325E+02
 0.11923209E+02 -0.16604487E+02 -0.15777278E+02
 0.14386849E+02 -0.18204268E+02 -0.16960296E+02
 0.17073424E+02 -0.19718153E+02 -0.18039893E+02
 0.19998784E+02 -0.21148585E+02 -0.19025941E+02
  0.000355
 0.19993960E+01 -0.44694260E+01 -0.47467035E+01
 0.30765160E+01 -0.63972045E+01 -0.69846901E+01
 0.43848360E+01 -0.79625584E+01 -0.89418674E+01
 0.59194890E+01 -0.94672257E+01 -0.10683562E+02
 0.76895290E+01 -0.11146895E+02 -0.12159601E+02
 0.96907690E+01 -0.12743334E+02 -0.13463825E+02
 0.11923209E+02 -0.14250870E+02 -0.14630690E+02
 0.14386849E+02 -0.15676120E+02 -0.15684400E+02
 0.17073424E+02 -0.17023129E+02 -0.16643384E+02
 0.19998784E+02 -0.18294235E+02 -0.17516848E+02
  0.0005
 0.19993960E+01 -0.39961265E+01 -0.44172741E+01
 0.30765160E+01 -0.56299654E+01 -0.62982090E+01
 0.43848360E+01 -0.72455050E+01 -0.78573938E+01
 0.59194890E+01 -0.87740166E+01 -0.91857866E+01
 0.76895290E+01 -0.10205366E+02 -0.10338580E+02
 0.96907690E+01 -0.11542516E+02 -0.11353035E+02
 0.11923209E+02 -0.12792588E+02 -0.12256703E+02
 0.14386849E+02 -0.13965923E+02 -0.13069414E+02
 0.17073424E+02 -0.15068785E+02 -0.13806501E+02
 0.19998784E+02 -0.16105159E+02 -0.14475843E+02
  0.00075
 0.19993960E+01 -0.34966856E+01 -0.40293387E+01
 0.30765160E+01 -0.46460873E+01 -0.55613894E+01
 0.43848360E+01 -0.59015460E+01 -0.68147306E+01
 0.59194890E+01 -0.71255857E+01 -0.78615993E+01
 0.76895290E+01 -0.82773581E+01 -0.87578221E+01
 0.96907690E+01 -0.96581862E+01 -0.94332663E+01
 0.11923209E+02 -0.96932977E+01 -0.10471485E+02
 0.14386849E+02 -0.95057150E+01 -0.11539301E+02
 0.17073424E+02 -0.99934525E+01 -0.12293506E+02
 0.19998784E+02 -0.10929427E+02 -0.12795064E+02
  0.001
 0.19993960E+01 -0.31789323E+01 -0.37555106E+01
 0.30765160E+01 -0.42596851E+01 -0.50423245E+01
 0.43848360E+01 -0.53584143E+01 -0.60825145E+01
 0.59194890E+01 -0.64074600E+01 -0.69450687E+01
 0.76895290E+01 -0.73914993E+01 -0.76865100E+01
 0.96907690E+01 -0.82853198E+01 -0.83337644E+01
 0.11923209E+02 -0.91144838E+01 -0.89000101E+01
 0.14386849E+02 -0.98891893E+01 -0.94036580E+01
 0.17073424E+02 -0.10614698E+02 -0.98558303E+01
 0.19998784E+02 -0.11293982E+02 -0.10262413E+02
  0.002
 0.19993960E+01 -0.25243905E+01 -0.31009942E+01
 0.30765160E+01 -0.33474640E+01 -0.39229112E+01
 0.43848360E+01 -0.41376887E+01 -0.45633745E+01
 0.59194890E+01 -0.48641363E+01 -0.50841497E+01
 0.76895290E+01 -0.55320295E+01 -0.55183949E+01
 0.96907690E+01 -0.61531884E+01 -0.58857020E+01
 0.11923209E+02 -0.70766425E+01 -0.60791677E+01
 0.14386849E+02 -0.76077532E+01 -0.63463300E+01
 0.17073424E+02 -0.80677332E+01 -0.65933829E+01
 0.19998784E+02 -0.84931961E+01 -0.68129115E+01
  0.00355
 0.19993960E+01 -0.20911598E+01 -0.25660999E+01
 0.30765160E+01 -0.27093983E+01 -0.31091606E+01
 0.43848360E+01 -0.32806311E+01 -0.35233265E+01
 0.59194890E+01 -0.37957064E+01 -0.38546386E+01
 0.76895290E+01 -0.42606633E+01 -0.41279775E+01
 0.96907690E+01 -0.46823196E+01 -0.43584340E+01
 0.11923209E+02 -0.50670325E+01 -0.45562248E+01
 0.14386849E+02 -0.54201258E+01 -0.47284691E+01
 0.17073424E+02 -0.57459407E+01 -0.48801035E+01
 0.19998784E+02 -0.60470292E+01 -0.50136549E+01
  0.005
 0.19993960E+01 -0.18700733E+01 -0.22510479E+01
 0.30765160E+01 -0.24069771E+01 -0.26586581E+01
 0.43848360E+01 -0.28873936E+01 -0.29635169E+01
 0.59194890E+01 -0.33136325E+01 -0.32038252E+01
 0.76895290E+01 -0.36941200E+01 -0.33996925E+01
 0.96907690E+01 -0.40363323E+01 -0.35631045E+01
 0.11923209E+02 -0.43465152E+01 -0.37020380E+01
 0.14386849E+02 -0.46296768E+01 -0.38220052E+01
 0.17073424E+02 -0.48897350E+01 -0.39267972E+01
 0.19998784E+02 -0.51291036E+01 -0.40182207E+01
  0.006
 0.19993960E+01 -0.17618163E+01 -0.20851048E+01
 0.30765160E+01 -0.22464324E+01 -0.24334496E+01
 0.43848360E+01 -0.26807496E+01 -0.26911781E+01
 0.59194890E+01 -0.30636441E+01 -0.28928220E+01
 0.76895290E+01 -0.34039108E+01 -0.30560993E+01
 0.96907690E+01 -0.37087492E+01 -0.31915448E+01
 0.11923209E+02 -0.39842676E+01 -0.33060886E+01
 0.14386849E+02 -0.42351772E+01 -0.34044876E+01
 0.17073424E+02 -0.44651054E+01 -0.34900326E+01
 0.19998784E+02 -0.46762754E+01 -0.35642327E+01
  0.0072
 0.19993960E+01 -0.16597419E+01 -0.19207134E+01
 0.30765160E+01 -0.21070178E+01 -0.22131128E+01
 0.43848360E+01 -0.24987971E+01 -0.24273491E+01
 0.59194890E+01 -0.28416817E+01 -0.25935535E+01
 0.76895290E+01 -0.31448437E+01 -0.27271748E+01
 0.96907690E+01 -0.34153208E+01 -0.28372943E+01
 0.11923209E+02 -0.36590219E+01 -0.29298689E+01
 0.14386849E+02 -0.38802035E+01 -0.30089910E+01
 0.17073424E+02 -0.40824389E+01 -0.30774187E+01
 0.19998784E+02 -0.42676765E+01 -0.31364101E+01
