  0.0001
 0.10000000E+01 -0.38109282E+04 -0.29070478E+04
 0.15382277E+01 -0.36814769E+04 -0.31872674E+04
 0.21918985E+01 -0.36930342E+04 -0.36024419E+04
 0.29610123E+01 -0.37894679E+04 -0.40702194E+04
 0.38455692E+01 -0.39347195E+04 -0.45588449E+04
 0.48455692E+01 -0.41102986E+04 -0.50524708E+04
 0.59610123E+01 -0.43033194E+04 -0.55392123E+04
 0.71918984E+01 -0.45094077E+04 -0.60174163E+04
 0.85382277E+01 -0.47216990E+04 -0.64821206E+04
 0.10000000E+02 -0.49352128E+04 -0.69306155E+04
 0.14207095E+02 -0.54715761E+04 -0.79978531E+04
 0.19905339E+02 -0.60790783E+04 -0.91131994E+04
 0.26562170E+02 -0.66580102E+04 -0.10126112E+05
 0.34177470E+02 -0.72155959E+04 -0.11057319E+05
 0.42751459E+02 -0.77470276E+04 -0.11915522E+05
 0.52284035E+02 -0.82507594E+04 -0.12709208E+05
 0.62775197E+02 -0.87274771E+04 -0.13446172E+05
 0.74224773E+02 -0.91786296E+04 -0.14133239E+05
 0.86633093E+02 -0.96062010E+04 -0.14776250E+05
 0.10000000E+03 -0.10011913E+05 -0.15380177E+05
 0.14248481E+03 -0.11076356E+05 -0.16912890E+05
 0.19948738E+03 -0.12166555E+05 -0.18422348E+05
 0.26606177E+03 -0.13139357E+05 -0.19741130E+05
 0.34220190E+03 -0.14015731E+05 -0.20910857E+05
 0.42791473E+03 -0.14812195E+05 -0.21961231E+05
 0.52319243E+03 -0.15541724E+05 -0.22914003E+05
 0.62804370E+03 -0.16214322E+05 -0.23785499E+05
 0.74245895E+03 -0.16838181E+05 -0.24588343E+05
 0.86644277E+03 -0.17419635E+05 -0.25332393E+05
 0.10000015E+04 -0.17964199E+05 -0.26025518E+05
 0.13218387E+04 -0.19141988E+05 -0.27424729E+05
 0.18860433E+04 -0.20612879E+05 -0.29196070E+05
 0.25502500E+04 -0.21885571E+05 -0.30710015E+05
 0.33144661E+04 -0.23006966E+05 -0.32031372E+05
 0.41787045E+04 -0.24008983E+05 -0.33203173E+05
 0.51429408E+04 -0.24914684E+05 -0.34255736E+05
 0.62071865E+04 -0.25740814E+05 -0.35210666E+05
 0.73714416E+04 -0.26500271E+05 -0.36084582E+05
 0.86357247E+04 -0.27202970E+05 -0.36890030E+05
 0.10000000E+05 -0.27856778E+05 -0.37636754E+05
  0.0002
 0.10000000E+01 -0.24243470E+04 -0.18553304E+04
 0.15382277E+01 -0.23493913E+04 -0.20434558E+04
 0.21918985E+01 -0.23614174E+04 -0.23075320E+04
 0.29610123E+01 -0.24239643E+04 -0.26023766E+04
 0.38455692E+01 -0.25171784E+04 -0.29070168E+04
 0.48455692E+01 -0.26294912E+04 -0.32128154E+04
 0.59610123E+01 -0.27503092E+04 -0.35115801E+04
 0.71918984E+01 -0.28800678E+04 -0.38042134E+04
 0.85382277E+01 -0.30124009E+04 -0.40870063E+04
 0.10000000E+02 -0.31446159E+04 -0.43588336E+04
 0.14207095E+02 -0.34778878E+04 -0.50037288E+04
 0.19905339E+02 -0.38488630E+04 -0.56716670E+04
 0.26562170E+02 -0.42041451E+04 -0.62758173E+04
 0.34177470E+02 -0.45462555E+04 -0.68290317E+04
 0.42751459E+02 -0.48701214E+04 -0.73365617E+04
 0.52284035E+02 -0.51756501E+04 -0.78043549E+04
 0.62775197E+02 -0.54637414E+04 -0.82375448E+04
 0.74224773E+02 -0.57356477E+04 -0.86405275E+04
 0.86633093E+02 -0.59926703E+04 -0.90169708E+04
 0.10000000E+03 -0.62361794E+04 -0.93700093E+04
 0.14248481E+03 -0.68644538E+04 -0.10263362E+05
 0.19948738E+03 -0.75135830E+04 -0.11137778E+05
 0.26606177E+03 -0.80921381E+04 -0.11899825E+05
 0.34220190E+03 -0.86129308E+04 -0.12574450E+05
 0.42791473E+03 -0.90859643E+04 -0.13179324E+05
 0.52319243E+03 -0.95189572E+04 -0.13727317E+05
 0.62804370E+03 -0.99180625E+04 -0.14228038E+05
 0.74245895E+03 -0.10288060E+05 -0.14688918E+05
 0.86644277E+03 -0.10632890E+05 -0.15115705E+05
 0.10000015E+04 -0.10955624E+05 -0.15513039E+05
 0.13218387E+04 -0.11636301E+05 -0.16307785E+05
 0.18860433E+04 -0.12499235E+05 -0.17315335E+05
 0.25502500E+04 -0.13245348E+05 -0.18175051E+05
 0.33144661E+04 -0.13902405E+05 -0.18924498E+05
 0.41787045E+04 -0.14489355E+05 -0.19588466E+05
 0.51429408E+04 -0.15019666E+05 -0.20184338E+05
