  0.000288
 0.19993960E+01  0.10368792E+00  0.00000000E+00
 0.30765160E+01  0.96241004E-01  0.00000000E+00
 0.43848360E+01  0.91226545E-01  0.00000000E+00
 0.59194890E+01  0.87560789E-01  0.00000000E+00
 0.76895290E+01  0.84732545E-01  0.00000000E+00
 0.96907690E+01  0.82464814E-01  0.00000000E+00
 0.11923209E+02  0.80593689E-01  0.00000000E+00
 0.14386849E+02  0.79014842E-01  0.00000000E+00
 0.17073424E+02  0.77658809E-01  0.00000000E+00
 0.19998784E+02  0.76477049E-01  0.00000000E+00
  0.000355
 0.19993960E+01  0.10368479E+00  0.00000000E+00
 0.30765160E+01  0.96310811E-01  0.00000000E+00
 0.43848360E+01  0.91335943E-01  0.00000000E+00
 0.59194890E+01  0.87694228E-01  0.00000000E+00
 0.76895290E+01  0.84881787E-01  0.00000000E+00
 0.96907690E+01  0.82625160E-01  0.00000000E+00
 0.11923209E+02  0.80761971E-01  0.00000000E+00
 0.14386849E+02  0.79189175E-01  0.00000000E+00
 0.17073424E+02  0.77837725E-01  0.00000000E+00
 0.19998784E+02  0.76659538E-01  0.00000000E+00
  0.0005
 0.19993960E+01  0.10367696E+00  0.00000000E+00
 0.30765160E+01  0.96421614E-01  0.00000000E+00
 0.43848360E+01  0.91511628E-01  0.00000000E+00
 0.59194890E+01  0.87909698E-01  0.00000000E+00
 0.76895290E+01  0.85123668E-01  0.00000000E+00
 0.96907690E+01  0.82885488E-01  0.00000000E+00
 0.11923209E+02  0.81035767E-01  0.00000000E+00
 0.14386849E+02  0.79473109E-01  0.00000000E+00
 0.17073424E+02  0.78129553E-01  0.00000000E+00
 0.19998784E+02  0.76957590E-01  0.00000000E+00
  0.00075
 0.19993960E+01  0.10366399E+00  0.00000000E+00
 0.30765160E+01  0.96547547E-01  0.00000000E+00
 0.43848360E+01  0.91714256E-01  0.00000000E+00
 0.59194890E+01  0.88160069E-01  0.00000000E+00
 0.76895290E+01  0.85405761E-01  0.00000000E+00
 0.96907690E+01  0.83190096E-01  0.00000000E+00
