  0.000288
 0.19993960E+01  0.93931967E+03  0.32085256E+04
 0.30765160E+01  0.11292428E+04  0.43770658E+04
 0.43848360E+01  0.13255471E+04  0.54238042E+04
 0.59194890E+01  0.15480158E+04  0.63577843E+04
 0.76895290E+01  0.17790966E+04  0.71995133E+04
 0.96907690E+01  0.20107858E+04  0.79641494E+04
 0.11923209E+02  0.22388268E+04  0.86637061E+04
 0.14386849E+02  0.24622164E+04  0.93082960E+04
 0.17073424E+02  0.26788696E+04  0.99049699E+04
 0.19998784E+02  0.28865837E+04  0.10455879E+05
  0.000355
 0.19993960E+01  0.73297653E+03  0.24993245E+04
 0.30765160E+01  0.88590587E+03  0.33912554E+04
 0.43848360E+01  0.10409559E+04  0.41862003E+04
 0.59194890E+01  0.12177592E+04  0.48922536E+04
 0.76895290E+01  0.14002991E+04  0.55267858E+04
 0.96907690E+01  0.15830396E+04  0.61013634E+04
 0.11923209E+02  0.17620616E+04  0.66258459E+04
 0.14386849E+02  0.19362154E+04  0.71084233E+04
 0.17073424E+02  0.21043469E+04  0.75547458E+04
 0.19998784E+02  0.22650179E+04  0.79665185E+04
  0.0005
 0.19993960E+01  0.48712275E+03  0.16616327E+04
 0.30765160E+01  0.59455166E+03  0.22338641E+04
 0.43848360E+01  0.70459103E+03  0.27383928E+04
 0.59194890E+01  0.82472183E+03  0.31841700E+04
 0.76895290E+01  0.94681428E+03  0.35829772E+04
 0.96907690E+01  0.10671823E+04  0.39430195E+04
 0.11923209E+02  0.11843004E+04  0.42708198E+04
 0.14386849E+02  0.12982038E+04  0.45714654E+04
 0.17073424E+02  0.14082729E+04  0.48486886E+04
 0.19998784E+02  0.15135111E+04  0.51037464E+04
  0.00075
 0.19993960E+01  0.29919485E+03  0.10264860E+04
 0.30765160E+01  0.36848535E+03  0.13643360E+04
 0.43848360E+01  0.43880980E+03  0.16587436E+04
 0.59194890E+01  0.51414745E+03  0.19168974E+04
 0.76895290E+01  0.58825192E+03  0.21469030E+04
 0.96907690E+01  0.66052784E+03  0.23538000E+04
 0.11923209E+02  0.73149332E+03  0.25411941E+04
 0.14386849E+02  0.80040801E+03  0.27123284E+04
 0.17073424E+02  0.86669807E+03  0.28697296E+04
 0.19998784E+02  0.92989649E+03  0.30141639E+04
  0.001
 0.19993960E+01  0.21126940E+03  0.73029187E+03
 0.30765160E+01  0.26158662E+03  0.96251305E+03
 0.43848360E+01  0.31233983E+03  0.11631756E+04
 0.59194890E+01  0.36595460E+03  0.13381640E+04
 0.76895290E+01  0.42017306E+03  0.14928775E+04
 0.96907690E+01  0.47234505E+03  0.16315223E+04
 0.11923209E+02  0.52221765E+03  0.17570399E+04
 0.14386849E+02  0.57016159E+03  0.18714668E+04
 0.17073424E+02  0.61617638E+03  0.19764893E+04
 0.19998784E+02  0.65996423E+03  0.20726696E+04
  0.002
 0.19993960E+01  0.90755913E+02  0.32330647E+03
 0.30765160E+01  0.11342451E+03  0.41709158E+03
 0.43848360E+01  0.13535989E+03  0.49655833E+03
 0.59194890E+01  0.14577811E+03  0.56812232E+03
 0.76895290E+01  0.16663390E+03  0.62906318E+03
 0.96907690E+01  0.18828266E+03  0.68284337E+03
 0.11923209E+02  0.20902992E+03  0.73112446E+03
 0.14386849E+02  0.22883925E+03  0.77487934E+03
 0.17073424E+02  0.24772262E+03  0.81482652E+03
 0.19998784E+02  0.26561034E+03  0.85121254E+03
  0.00355
 0.19993960E+01  0.44940673E+02  0.16580825E+03
 0.30765160E+01  0.57171077E+02  0.20979405E+03
 0.43848360E+01  0.68170132E+02  0.24641910E+03
 0.59194890E+01  0.79228190E+02  0.27757136E+03
 0.76895290E+01  0.90049626E+02  0.30461085E+03
 0.96907690E+01  0.10041421E+03  0.32843495E+03
 0.11923209E+02  0.11026602E+03  0.34969275E+03
 0.14386849E+02  0.11961201E+03  0.36885953E+03
 0.17073424E+02  0.12847529E+03  0.38628049E+03
 0.19998784E+02  0.13684025E+03  0.40207622E+03
  0.005
 0.19993960E+01  0.29572275E+02  0.11164508E+03
 0.30765160E+01  0.37068832E+02  0.13972331E+03
 0.43848360E+01  0.44167643E+02  0.16280852E+03
 0.59194890E+01  0.51353330E+02  0.18227850E+03
 0.76895290E+01  0.58313034E+02  0.19908612E+03
 0.96907690E+01  0.64944569E+02  0.21382617E+03
 0.11923209E+02  0.71227012E+02  0.22692772E+03
 0.14386849E+02  0.77172509E+02  0.23870130E+03
 0.17073424E+02  0.82794997E+02  0.24937024E+03
 0.19998784E+02  0.88085249E+02  0.25901547E+03
  0.006
