  0.000288
 0.19993960E+01 -0.91894126E+01 -0.11099429E+02
 0.30765160E+01 -0.10406343E+02 -0.12184309E+02
 0.43848360E+01 -0.11463340E+02 -0.13075345E+02
 0.59194890E+01 -0.12421657E+02 -0.13801019E+02
 0.76895290E+01 -0.13299629E+02 -0.14403210E+02
 0.96907690E+01 -0.14050063E+02 -0.15005751E+02
 0.11923209E+02 -0.14779163E+02 -0.15490429E+02
 0.14386849E+02 -0.15434727E+02 -0.15958249E+02
 0.17073424E+02 -0.16017631E+02 -0.16427640E+02
 0.19998784E+02 -0.16587032E+02 -0.16830265E+02
  0.000355
 0.19993960E+01 -0.84698107E+01 -0.10042901E+02
 0.30765160E+01 -0.95722667E+01 -0.10988457E+02
 0.43848360E+01 -0.10522613E+02 -0.11765864E+02
 0.59194890E+01 -0.11362354E+02 -0.12426353E+02
 0.76895290E+01 -0.12116911E+02 -0.13000221E+02
 0.96907690E+01 -0.12803347E+02 -0.13507288E+02
 0.11923209E+02 -0.13433848E+02 -0.13961238E+02
 0.14386849E+02 -0.14017414E+02 -0.14371876E+02
 0.17073424E+02 -0.14561091E+02 -0.14746531E+02
 0.19998784E+02 -0.15070209E+02 -0.15090893E+02
  0.0005
 0.19993960E+01 -0.73959731E+01 -0.84968259E+01
 0.30765160E+01 -0.83238818E+01 -0.92563080E+01
 0.43848360E+01 -0.91191830E+01 -0.98773852E+01
 0.59194890E+01 -0.98186995E+01 -0.10402633E+02
 0.76895290E+01 -0.10444775E+02 -0.10857247E+02
 0.96907690E+01 -0.11012461E+02 -0.11257491E+02
 0.11923209E+02 -0.11532398E+02 -0.11614636E+02
 0.14386849E+02 -0.12012432E+02 -0.11936813E+02
 0.17073424E+02 -0.12458577E+02 -0.12230024E+02
 0.19998784E+02 -0.12875585E+02 -0.12498808E+02
  0.00075
 0.19993960E+01 -0.62720093E+01 -0.69313835E+01
 0.30765160E+01 -0.70253901E+01 -0.75085568E+01
 0.43848360E+01 -0.76666977E+01 -0.79772113E+01
 0.59194890E+01 -0.82277275E+01 -0.83709844E+01
 0.76895290E+01 -0.87276039E+01 -0.87098700E+01
 0.96907690E+01 -0.91790762E+01 -0.90067788E+01
 0.11923209E+02 -0.95911322E+01 -0.92705736E+01
 0.14386849E+02 -0.99704462E+01 -0.95075702E+01
 0.17073424E+02 -0.10322047E+02 -0.97224793E+01
 0.19998784E+02 -0.10649848E+02 -0.99188948E+01
  0.001
 0.19993960E+01 -0.55622601E+01 -0.59751127E+01
 0.30765160E+01 -0.62084655E+01 -0.64482094E+01
 0.43848360E+01 -0.67559256E+01 -0.68305245E+01
 0.59194890E+01 -0.72331269E+01 -0.71503532E+01
 0.76895290E+01 -0.76569404E+01 -0.74245120E+01
 0.96907690E+01 -0.80387369E+01 -0.76638165E+01
 0.11923209E+02 -0.83863832E+01 -0.78757680E+01
 0.14386849E+02 -0.87056891E+01 -0.80656346E+01
 0.17073424E+02 -0.90011106E+01 -0.82373590E+01
 0.19998784E+02 -0.92760929E+01 -0.83938716E+01
  0.002
 0.19993960E+01 -0.41240530E+01 -0.41178571E+01
 0.30765160E+01 -0.45518642E+01 -0.44238909E+01
