  0.0001
 0.10000000E+01  0.26024391E+01 -0.15704211E+01
 0.15382277E+01  0.13383776E+01 -0.24224413E+01
 0.21918985E+01  0.40712916E+00 -0.32532951E+01
 0.29610123E+01 -0.40982520E+00 -0.39818743E+01
 0.38455692E+01 -0.11504129E+01 -0.46405985E+01
 0.48455692E+01 -0.18354085E+01 -0.52459880E+01
 0.59610123E+01 -0.24774655E+01 -0.58083399E+01
 0.71918984E+01 -0.30838552E+01 -0.63341813E+01
 0.85382277E+01 -0.36598820E+01 -0.68286084E+01
 0.10000000E+02 -0.42095858E+01 -0.72957747E+01
 0.14207095E+02 -0.55034126E+01 -0.83751720E+01
 0.19905339E+02 -0.68370442E+01 -0.94637144E+01
 0.26562170E+02 -0.80528020E+01 -0.10434558E+02
 0.34177470E+02 -0.91735799E+01 -0.11311472E+02
 0.42751459E+02 -0.10215129E+02 -0.12111770E+02
 0.52284035E+02 -0.11188019E+02 -0.12848506E+02
 0.62775197E+02 -0.12103042E+02 -0.13530547E+02
 0.74224773E+02 -0.12967587E+02 -0.14166374E+02
 0.86633093E+02 -0.13786946E+02 -0.14761990E+02
 0.10000000E+03 -0.14564689E+02 -0.15322003E+02
 0.14248481E+03 -0.16544754E+02 -0.16906473E+02
 0.19948738E+03 -0.18543419E+02 -0.18287134E+02
 0.26606177E+03 -0.20330260E+02 -0.19494912E+02
 0.34220190E+03 -0.21945802E+02 -0.20568235E+02
 0.42791473E+03 -0.23425421E+02 -0.21535379E+02
 0.52319243E+03 -0.24789726E+02 -0.22415225E+02
 0.62804370E+03 -0.26058986E+02 -0.23223028E+02
 0.74245895E+03 -0.27245055E+02 -0.23969572E+02
 0.86644277E+03 -0.28357887E+02 -0.24663376E+02
 0.10000015E+04 -0.29405773E+02 -0.25311349E+02
 0.13218387E+04 -0.31496326E+02 -0.26583072E+02
 0.18860433E+04 -0.34237451E+02 -0.28224054E+02
 0.25502500E+04 -0.36641639E+02 -0.29633337E+02
 0.33144661E+04 -0.38777282E+02 -0.30867502E+02
 0.41787045E+04 -0.40709191E+02 -0.31966481E+02
 0.51429408E+04 -0.42473255E+02 -0.32956940E+02
 0.62071865E+04 -0.44096375E+02 -0.33858288E+02
 0.73714416E+04 -0.45599242E+02 -0.34685219E+02
 0.86357247E+04 -0.46998759E+02 -0.35449006E+02
 0.10000000E+05 -0.48308301E+02 -0.36158622E+02
  0.0002
 0.10000000E+01  0.95510461E+00 -0.13381288E+01
 0.15382277E+01  0.31456584E+00 -0.17742988E+01
 0.21918985E+01 -0.19518682E+00 -0.22565863E+01
 0.29610123E+01 -0.67136600E+00 -0.26976253E+01
 0.38455692E+01 -0.11210662E+01 -0.31047908E+01
 0.48455692E+01 -0.15485098E+01 -0.34832555E+01
 0.59610123E+01 -0.19558641E+01 -0.38367925E+01
 0.71918984E+01 -0.23452244E+01 -0.41685813E+01
 0.85382277E+01 -0.27183434E+01 -0.44811385E+01
 0.10000000E+02 -0.30765035E+01 -0.47767677E+01
 0.14207095E+02 -0.39247192E+01 -0.54579365E+01
 0.19905339E+02 -0.48043851E+01 -0.61434682E+01
 0.26562170E+02 -0.56083198E+01 -0.67516546E+01
 0.34177470E+02 -0.63493375E+01 -0.72985512E+01
 0.42751459E+02 -0.70370129E+01 -0.77959901E+01
 0.52284035E+02 -0.76788133E+01 -0.82517547E+01
 0.62775197E+02 -0.82812519E+01 -0.86724766E+01
 0.74224773E+02 -0.88494859E+01 -0.90632866E+01
 0.86633093E+02 -0.93871663E+01 -0.94281635E+01
 0.10000000E+03 -0.98969589E+01 -0.97701441E+01
 0.14248481E+03 -0.11204137E+02 -0.10620000E+02
 0.19948738E+03 -0.12503484E+02 -0.11450798E+02
 0.26606177E+03 -0.13660765E+02 -0.12172803E+02
 0.34220190E+03 -0.14703931E+02 -0.12811076E+02
 0.42791473E+03 -0.15656408E+02 -0.13383208E+02
 0.52319243E+03 -0.16532456E+02 -0.13901484E+02
 0.62804370E+03 -0.17345288E+02 -0.14375398E+02
 0.74245895E+03 -0.18103245E+02 -0.14811791E+02
 0.86644277E+03 -0.18813016E+02 -0.15216179E+02
 0.10000015E+04 -0.19480331E+02 -0.15592853E+02
 0.13218387E+04 -0.20810894E+02 -0.16313427E+02
 0.18860433E+04 -0.22544781E+02 -0.17257626E+02
 0.25502500E+04 -0.24059077E+02 -0.18062945E+02
 0.33144661E+04 -0.25400699E+02 -0.18764532E+02
 0.41787045E+04 -0.26610318E+02 -0.19386261E+02
 0.51429408E+04 -0.27711796E+02 -0.19944326E+02
 0.62071865E+04 -0.28722918E+02 -0.20450491E+02
 0.73714416E+04 -0.29657360E+02 -0.20913515E+02
 0.86357247E+04 -0.30526094E+02 -0.21340066E+02
 0.10000000E+05 -0.31337714E+02 -0.21735448E+02
  0.0003
 0.10000000E+01  0.40976584E+00 -0.11475633E+01
 0.15382277E+01 -0.89284621E-01 -0.14783828E+01
 0.21918985E+01 -0.49292168E+00 -0.18481975E+01
 0.29610123E+01 -0.87241387E+00 -0.21867336E+01
 0.38455692E+01 -0.12329463E+01 -0.24968670E+01
 0.48455692E+01 -0.15791704E+01 -0.27792084E+01
 0.59610123E+01 -0.19104126E+01 -0.30397749E+01
 0.71918984E+01 -0.22235401E+01 -0.32874070E+01
 0.85382277E+01 -0.25229876E+01 -0.35203944E+01
 0.10000000E+02 -0.28104124E+01 -0.37398192E+01
 0.14207095E+02 -0.34628003E+01 -0.42895503E+01
 0.19905339E+02 -0.41642132E+01 -0.47989006E+01
 0.26562170E+02 -0.48020008E+01 -0.52496516E+01
 0.34177470E+02 -0.53883557E+01 -0.56526923E+01
 0.42751459E+02 -0.59291207E+01 -0.60205875E+01
 0.52284035E+02 -0.64312176E+01 -0.63585721E+01
 0.62775197E+02 -0.69015208E+01 -0.66698224E+01
 0.74224773E+02 -0.73443521E+01 -0.69582471E+01
 0.86633093E+02 -0.77626530E+01 -0.72269526E+01
 0.10000000E+03 -0.81587486E+01 -0.74783470E+01
 0.14248481E+03 -0.91858797E+01 -0.80538354E+01
 0.19948738E+03 -0.10189236E+02 -0.86579428E+01
 0.26606177E+03 -0.11080319E+02 -0.91807650E+01
 0.34220190E+03 -0.11881635E+02 -0.96414628E+01
 0.42791473E+03 -0.12611704E+02 -0.10053229E+02
 0.52319243E+03 -0.13281970E+02 -0.10425312E+02
 0.62804370E+03 -0.13902784E+02 -0.10764658E+02
 0.74245895E+03 -0.14480888E+02 -0.11076432E+02
 0.86644277E+03 -0.15021617E+02 -0.11364787E+02
 0.10000015E+04 -0.15529407E+02 -0.11632899E+02
 0.13218387E+04 -0.16537542E+02 -0.12151463E+02
 0.18860433E+04 -0.17851634E+02 -0.12819580E+02
 0.25502500E+04 -0.18996056E+02 -0.13387215E+02
 0.33144661E+04 -0.20008014E+02 -0.13880336E+02
