  0.0001
 0.10000000E+01  0.41340803E+04  0.31854796E+04
 0.15382277E+01  0.40122363E+04  0.35157338E+04
 0.21918985E+01  0.40371703E+04  0.39677692E+04
 0.29610123E+01  0.41472661E+04  0.44656963E+04
 0.38455692E+01  0.43069234E+04  0.49761388E+04
 0.48455692E+01  0.44964837E+04  0.54850718E+04
 0.59610123E+01  0.47013027E+04  0.59815837E+04
 0.71918984E+01  0.49185733E+04  0.64653668E+04
 0.85382277E+01  0.51403802E+04  0.69321528E+04
 0.10000000E+02  0.53621299E+04  0.73802920E+04
 0.14207095E+02  0.59165904E+04  0.84392120E+04
 0.19905339E+02  0.65352077E+04  0.95331815E+04
 0.26562170E+02  0.71225401E+04  0.10519400E+05
 0.34177470E+02  0.76845614E+04  0.11419571E+05
 0.42751459E+02  0.82167883E+04  0.12244426E+05
 0.52284035E+02  0.87189700E+04  0.13003971E+05
 0.62775197E+02  0.91925648E+04  0.13706819E+05
 0.74224773E+02  0.96395830E+04  0.14360253E+05
 0.86633093E+02  0.10062226E+05  0.14970365E+05
 0.10000000E+03  0.10462607E+05  0.15542274E+05
 0.14248481E+03  0.11498683E+05  0.16986318E+05
 0.19948738E+03  0.12557283E+05  0.18397056E+05
 0.26606177E+03  0.13500163E+05  0.19624822E+05
 0.34220190E+03  0.14348502E+05  0.20710652E+05
 0.42791473E+03  0.15118751E+05  0.21683448E+05
 0.52319243E+03  0.15823641E+05  0.22564182E+05
 0.62804370E+03  0.16473164E+05  0.23368520E+05
 0.74245895E+03  0.17075232E+05  0.24108504E+05
 0.86644277E+03  0.17636186E+05  0.24793491E+05
 0.10000015E+04  0.18161228E+05  0.25430986E+05
 0.13218387E+04  0.19263269E+05  0.26703476E+05
 0.18860433E+04  0.20660670E+05  0.28316515E+05
 0.25502500E+04  0.21868403E+05  0.29691721E+05
 0.33144661E+04  0.22931636E+05  0.30889687E+05
 0.41787045E+04  0.23881113E+05  0.31950440E+05
 0.51429408E+04  0.24738817E+05  0.32901977E+05
 0.62071865E+04  0.25520791E+05  0.33764382E+05
 0.73714416E+04  0.26239388E+05  0.34552831E+05
 0.86357247E+04  0.26904041E+05  0.35278868E+05
 0.10000000E+05  0.27522245E+05  0.35951502E+05
  0.0002
 0.10000000E+01  0.18129860E+04  0.14130793E+04
 0.15382277E+01  0.17676584E+04  0.15695751E+04
 0.21918985E+01  0.17840739E+04  0.17688001E+04
 0.29610123E+01  0.18351150E+04  0.19826635E+04
 0.38455692E+01  0.19060559E+04  0.21974317E+04
 0.48455692E+01  0.19884420E+04  0.24082465E+04
 0.59610123E+01  0.20763462E+04  0.26117120E+04
 0.71918984E+01  0.21684781E+04  0.28078287E+04
 0.85382277E+01  0.22618320E+04  0.29955802E+04
 0.10000000E+02  0.23546887E+04  0.31747736E+04
 0.14207095E+02  0.25848172E+04  0.35942522E+04
 0.19905339E+02  0.28384283E+04  0.40219280E+04
 0.26562170E+02  0.30770856E+04  0.44037457E+04
 0.34177470E+02  0.33033528E+04  0.47489604E+04
 0.42751459E+02  0.35162907E+04  0.50631086E+04
 0.52284035E+02  0.37163013E+04  0.53508455E+04
 0.62775197E+02  0.39042734E+04  0.56159787E+04
 0.74224773E+02  0.40812259E+04  0.58616139E+04
 0.86633093E+02  0.42481400E+04  0.60903008E+04
 0.10000000E+03  0.44059858E+04  0.63041349E+04
 0.14248481E+03  0.48092637E+04  0.68401834E+04
 0.19948738E+03  0.52176318E+04  0.73584169E+04
 0.26606177E+03  0.55805361E+04  0.78070207E+04
 0.34220190E+03  0.59065369E+04  0.82021616E+04
 0.42791473E+03  0.62021727E+04  0.85550327E+04
 0.52319243E+03  0.64724369E+04  0.88736579E+04
 0.62804370E+03  0.67212865E+04  0.91640039E+04
 0.74245895E+03  0.69517809E+04  0.94306104E+04
 0.86644277E+03  0.71664247E+04  0.96769954E+04
 0.10000015E+04  0.73672055E+04  0.99059837E+04
 0.13218387E+04  0.77734645E+04  0.10356113E+05
 0.18860433E+04  0.82977104E+04  0.10927645E+05
 0.25502500E+04  0.87501183E+04  0.11413136E+05
 0.33144661E+04  0.91479327E+04  0.11834850E+05
 0.41787045E+04  0.95028765E+04  0.12207414E+05
 0.51429408E+04  0.98232669E+04  0.12540959E+05
 0.62071865E+04  0.10115197E+05  0.12842790E+05
 0.73714416E+04  0.10383300E+05  0.13118329E+05
 0.86357247E+04  0.10631173E+05  0.13371728E+05
 0.10000000E+05  0.10861621E+05  0.13606238E+05
  0.0003
 0.10000000E+01  0.11191716E+04  0.88063644E+03
 0.15382277E+01  0.10937422E+04  0.98116168E+03
 0.21918985E+01  0.11057554E+04  0.11046754E+04
 0.29610123E+01  0.11384620E+04  0.12347949E+04
 0.38455692E+01  0.11825355E+04  0.13637644E+04
 0.48455692E+01  0.12327838E+04  0.14889894E+04
 0.59610123E+01  0.12864434E+04  0.16092971E+04
 0.71918984E+01  0.13418583E+04  0.17242890E+04
 0.85382277E+01  0.13979452E+04  0.18339457E+04
 0.10000000E+02  0.14536861E+04  0.19382867E+04
 0.14207095E+02  0.15905889E+04  0.21808379E+04
 0.19905339E+02  0.17409248E+04  0.24263726E+04
 0.26562170E+02  0.18811544E+04  0.26442001E+04
 0.34177470E+02  0.20125759E+04  0.28397699E+04
 0.42751459E+02  0.21361107E+04  0.30171054E+04
 0.52284035E+02  0.22520440E+04  0.31790752E+04
