  0.0001
 0.10000000E+01  0.46344521E+00  0.00000000E+00
 0.15382277E+01  0.21442970E+02 -0.11513641E+02
 0.21918985E+01  0.38074079E+02 -0.40998537E+02
 0.29610123E+01  0.48081162E+02 -0.74954847E+02
 0.38455692E+01  0.56123643E+02 -0.11318824E+03
 0.48455692E+01  0.61408296E+02 -0.15185974E+03
 0.59610123E+01  0.64671136E+02 -0.18999817E+03
 0.71918984E+01  0.64183964E+02 -0.22558717E+03
 0.85382277E+01  0.64445577E+02 -0.26123685E+03
 0.10000000E+02  0.63740132E+02 -0.29557663E+03
 0.14207095E+02  0.63458450E+02 -0.38264498E+03
 0.19905339E+02  0.54678249E+02 -0.46610312E+03
 0.26562170E+02  0.44220930E+02 -0.54106650E+03
 0.34177470E+02  0.32836041E+02 -0.60905733E+03
 0.42751459E+02  0.21011811E+02 -0.67120855E+03
 0.52284035E+02  0.90258771E+01 -0.72841597E+03
 0.62775197E+02 -0.29289253E+01 -0.78134844E+03
 0.74224773E+02 -0.14799914E+02 -0.83064753E+03
 0.86633093E+02 -0.26486588E+02 -0.87674125E+03
 0.10000000E+03 -0.37915780E+02 -0.91999845E+03
 0.14248481E+03 -0.68270839E+02 -0.10297087E+04
 0.19948738E+03 -0.10067853E+03 -0.11352504E+04
 0.26606177E+03 -0.13074345E+03 -0.12270741E+04
 0.34220190E+03 -0.15879179E+03 -0.13084038E+04
 0.42791473E+03 -0.18488339E+03 -0.13813246E+04
 0.52319243E+03 -0.20943423E+03 -0.14474770E+04
 0.62804370E+03 -0.23257472E+03 -0.15079929E+04
 0.74245895E+03 -0.25442735E+03 -0.15637413E+04
 0.86644277E+03 -0.27511035E+03 -0.16154049E+04
 0.10000015E+04 -0.29472766E+03 -0.16635336E+04
 0.13218387E+04 -0.33328697E+03 -0.17598823E+04
 0.18860433E+04 -0.38595071E+03 -0.18807981E+04
 0.25502500E+04 -0.43252600E+03 -0.19840393E+04
 0.33144661E+04 -0.47435801E+03 -0.20741293E+04
 0.41787045E+04 -0.51244240E+03 -0.21540580E+04
 0.51429408E+04 -0.54737448E+03 -0.22258679E+04
 0.62071865E+04 -0.57963668E+03 -0.22910372E+04
 0.73714416E+04 -0.60959569E+03 -0.23506855E+04
 0.86357247E+04 -0.63755930E+03 -0.24056607E+04
 0.10000000E+05 -0.66377807E+03 -0.24566378E+04
  0.0002
 0.10000000E+01  0.46342948E+00  0.00000000E+00
 0.15382277E+01  0.94091402E+01 -0.10678671E+02
 0.21918985E+01  0.15416993E+02 -0.27223827E+02
 0.29610123E+01  0.18306198E+02 -0.44751157E+02
 0.38455692E+01  0.20662061E+02 -0.63185262E+02
 0.48455692E+01  0.21821613E+02 -0.81194278E+02
 0.59610123E+01  0.22114445E+02 -0.98525960E+02
 0.71918984E+01  0.21778799E+02 -0.11511353E+03
